Date,Country,Latitude,Longitude,Currency,Rate
11/15/19,Denmark,56.26392,9.501785,DKK,6.76
11/18/19,Denmark,56.26392,9.501785,DKK,6.74
11/19/19,Denmark,56.26392,9.501785,DKK,6.75
11/20/19,Denmark,56.26392,9.501785,DKK,6.75
11/21/19,Denmark,56.26392,9.501785,DKK,6.75
11/22/19,Denmark,56.26392,9.501785,DKK,6.78
11/25/19,Denmark,56.26392,9.501785,DKK,6.79
11/26/19,Denmark,56.26392,9.501785,DKK,6.78
11/27/19,Denmark,56.26392,9.501785,DKK,6.79
11/29/19,Denmark,56.26392,9.501785,DKK,6.78
12/2/19,Denmark,56.26392,9.501785,DKK,6.75
12/3/19,Denmark,56.26392,9.501785,DKK,6.74
12/4/19,Denmark,56.26392,9.501785,DKK,6.75
12/5/19,Denmark,56.26392,9.501785,DKK,6.73
12/6/19,Denmark,56.26392,9.501785,DKK,6.76
12/9/19,Denmark,56.26392,9.501785,DKK,6.75
12/10/19,Denmark,56.26392,9.501785,DKK,6.74
12/11/19,Denmark,56.26392,9.501785,DKK,6.74
12/12/19,Denmark,56.26392,9.501785,DKK,6.72
12/13/19,Denmark,56.26392,9.501785,DKK,6.72
12/16/19,Denmark,56.26392,9.501785,DKK,6.71
12/17/19,Denmark,56.26392,9.501785,DKK,6.70
12/18/19,Denmark,56.26392,9.501785,DKK,6.72
12/19/19,Denmark,56.26392,9.501785,DKK,6.71
12/20/19,Denmark,56.26392,9.501785,DKK,6.74
12/23/19,Denmark,56.26392,9.501785,DKK,6.74
12/24/19,Denmark,56.26392,9.501785,DKK,6.74
12/26/19,Denmark,56.26392,9.501785,DKK,6.73
12/27/19,Denmark,56.26392,9.501785,DKK,6.68
12/30/19,Denmark,56.26392,9.501785,DKK,6.66
12/31/19,Denmark,56.26392,9.501785,DKK,6.66
1/1/20,Denmark,56.26392,9.501785,DKK,6.66
1/2/20,Denmark,56.26392,9.501785,DKK,6.69
1/3/20,Denmark,56.26392,9.501785,DKK,6.70
1/4/20,Denmark,56.26392,9.501785,DKK,6.70
1/5/20,Denmark,56.26392,9.501785,DKK,6.70
1/6/20,Denmark,56.26392,9.501785,DKK,6.68
1/7/20,Denmark,56.26392,9.501785,DKK,6.70
1/8/20,Denmark,56.26392,9.501785,DKK,6.72
1/9/20,Denmark,56.26392,9.501785,DKK,6.73
1/10/20,Denmark,56.26392,9.501785,DKK,6.72
1/11/20,Denmark,56.26392,9.501785,DKK,6.72
1/12/20,Denmark,56.26392,9.501785,DKK,6.72
1/13/20,Denmark,56.26392,9.501785,DKK,6.71
1/14/20,Denmark,56.26392,9.501785,DKK,6.72
1/15/20,Denmark,56.26392,9.501785,DKK,6.70
1/16/20,Denmark,56.26392,9.501785,DKK,6.71
1/17/20,Denmark,56.26392,9.501785,DKK,6.74
1/18/20,Denmark,56.26392,9.501785,DKK,6.74
1/19/20,Denmark,56.26392,9.501785,DKK,6.74
1/20/20,Denmark,56.26392,9.501785,DKK,6.73
1/21/20,Denmark,56.26392,9.501785,DKK,6.74
1/22/20,Denmark,56.26392,9.501785,DKK,6.73
1/23/20,Denmark,56.26392,9.501785,DKK,6.76
1/24/20,Denmark,56.26392,9.501785,DKK,6.78
1/25/20,Denmark,56.26392,9.501785,DKK,6.78
1/26/20,Denmark,56.26392,9.501785,DKK,6.78
1/27/20,Denmark,56.26392,9.501785,DKK,6.78
1/28/20,Denmark,56.26392,9.501785,DKK,6.78
1/29/20,Denmark,56.26392,9.501785,DKK,6.78
1/30/20,Denmark,56.26392,9.501785,DKK,6.78
1/31/20,Denmark,56.26392,9.501785,DKK,6.73
2/1/20,Denmark,56.26392,9.501785,DKK,6.73
2/2/20,Denmark,56.26392,9.501785,DKK,6.74
2/3/20,Denmark,56.26392,9.501785,DKK,6.76
2/4/20,Denmark,56.26392,9.501785,DKK,6.77
2/5/20,Denmark,56.26392,9.501785,DKK,6.79
2/6/20,Denmark,56.26392,9.501785,DKK,6.81
2/7/20,Denmark,56.26392,9.501785,DKK,6.83
2/8/20,Denmark,56.26392,9.501785,DKK,6.83
2/9/20,Denmark,56.26392,9.501785,DKK,6.82
2/10/20,Denmark,56.26392,9.501785,DKK,6.85
2/11/20,Denmark,56.26392,9.501785,DKK,6.84
2/12/20,Denmark,56.26392,9.501785,DKK,6.87
2/13/20,Denmark,56.26392,9.501785,DKK,6.89
2/14/20,Denmark,56.26392,9.501785,DKK,6.90
2/15/20,Denmark,56.26392,9.501785,DKK,6.90
2/16/20,Denmark,56.26392,9.501785,DKK,6.89
2/17/20,Denmark,56.26392,9.501785,DKK,6.89
2/18/20,Denmark,56.26392,9.501785,DKK,6.92
2/19/20,Denmark,56.26392,9.501785,DKK,6.91
2/20/20,Denmark,56.26392,9.501785,DKK,6.92
2/21/20,Denmark,56.26392,9.501785,DKK,6.89
2/22/20,Denmark,56.26392,9.501785,DKK,6.89
2/23/20,Denmark,56.26392,9.501785,DKK,6.89
2/24/20,Denmark,56.26392,9.501785,DKK,6.89
2/25/20,Denmark,56.26392,9.501785,DKK,6.87
2/26/20,Denmark,56.26392,9.501785,DKK,6.86
2/27/20,Denmark,56.26392,9.501785,DKK,6.79
2/28/20,Denmark,56.26392,9.501785,DKK,6.78
2/29/20,Denmark,56.26392,9.501785,DKK,6.78
3/1/20,Denmark,56.26392,9.501785,DKK,6.76
3/2/20,Denmark,56.26392,9.501785,DKK,6.71
3/3/20,Denmark,56.26392,9.501785,DKK,6.69
3/4/20,Denmark,56.26392,9.501785,DKK,6.71
3/5/20,Denmark,56.26392,9.501785,DKK,6.66
3/6/20,Denmark,56.26392,9.501785,DKK,6.62
3/7/20,Denmark,56.26392,9.501785,DKK,6.62
3/8/20,Denmark,56.26392,9.501785,DKK,6.56
3/9/20,Denmark,56.26392,9.501785,DKK,6.55
3/10/20,Denmark,56.26392,9.501785,DKK,6.60
3/11/20,Denmark,56.26392,9.501785,DKK,6.64
3/12/20,Denmark,56.26392,9.501785,DKK,6.68
3/13/20,Denmark,56.26392,9.501785,DKK,6.73
3/14/20,Denmark,56.26392,9.501785,DKK,6.73
3/15/20,Denmark,56.26392,9.501785,DKK,6.70
3/16/20,Denmark,56.26392,9.501785,DKK,6.70
3/17/20,Denmark,56.26392,9.501785,DKK,6.78
3/18/20,Denmark,56.26392,9.501785,DKK,6.82
3/19/20,Denmark,56.26392,9.501785,DKK,7.01
3/20/20,Denmark,56.26392,9.501785,DKK,6.98
3/21/20,Denmark,56.26392,9.501785,DKK,6.98
3/22/20,Denmark,56.26392,9.501785,DKK,6.98
3/23/20,Denmark,56.26392,9.501785,DKK,6.94
3/24/20,Denmark,56.26392,9.501785,DKK,6.91
3/25/20,Denmark,56.26392,9.501785,DKK,6.86
3/26/20,Denmark,56.26392,9.501785,DKK,6.76
3/27/20,Denmark,56.26392,9.501785,DKK,6.70
3/28/20,Denmark,56.26392,9.501785,DKK,6.70
3/29/20,Denmark,56.26392,9.501785,DKK,6.70
3/30/20,Denmark,56.26392,9.501785,DKK,6.77
3/31/20,Denmark,56.26392,9.501785,DKK,6.77
4/1/20,Denmark,56.26392,9.501785,DKK,6.81
4/2/20,Denmark,56.26392,9.501785,DKK,6.88
4/3/20,Denmark,56.26392,9.501785,DKK,6.91
4/4/20,Denmark,56.26392,9.501785,DKK,6.91
4/5/20,Denmark,56.26392,9.501785,DKK,6.91
4/6/20,Denmark,56.26392,9.501785,DKK,6.91
4/7/20,Denmark,56.26392,9.501785,DKK,6.85
4/8/20,Denmark,56.26392,9.501785,DKK,6.87
4/9/20,Denmark,56.26392,9.501785,DKK,6.83
4/10/20,Denmark,56.26392,9.501785,DKK,6.83
4/11/20,Denmark,56.26392,9.501785,DKK,6.83
4/12/20,Denmark,56.26392,9.501785,DKK,6.83
4/13/20,Denmark,56.26392,9.501785,DKK,6.84
4/14/20,Denmark,56.26392,9.501785,DKK,6.79
4/15/20,Denmark,56.26392,9.501785,DKK,6.84
4/16/20,Denmark,56.26392,9.501785,DKK,6.87
4/17/20,Denmark,56.26392,9.501785,DKK,6.86
4/18/20,Denmark,56.26392,9.501785,DKK,6.86
4/19/20,Denmark,56.26392,9.501785,DKK,6.87
4/20/20,Denmark,56.26392,9.501785,DKK,6.86
4/21/20,Denmark,56.26392,9.501785,DKK,6.87
4/22/20,Denmark,56.26392,9.501785,DKK,6.90
4/23/20,Denmark,56.26392,9.501785,DKK,6.92
4/24/20,Denmark,56.26392,9.501785,DKK,6.89
4/25/20,Denmark,56.26392,9.501785,DKK,6.89
4/26/20,Denmark,56.26392,9.501785,DKK,6.89
11/1/19,Japan,36.204824,138.252924,JPY,108.16
11/4/19,Japan,36.204824,138.252924,JPY,108.56
11/5/19,Japan,36.204824,138.252924,JPY,109.13
11/6/19,Japan,36.204824,138.252924,JPY,108.86
11/7/19,Japan,36.204824,138.252924,JPY,109.42
11/8/19,Japan,36.204824,138.252924,JPY,109.14
11/12/19,Japan,36.204824,138.252924,JPY,109.09
11/13/19,Japan,36.204824,138.252924,JPY,108.83
11/14/19,Japan,36.204824,138.252924,JPY,108.33
11/15/19,Japan,36.204824,138.252924,JPY,108.80
11/18/19,Japan,36.204824,138.252924,JPY,108.61
11/19/19,Japan,36.204824,138.252924,JPY,108.59
11/20/19,Japan,36.204824,138.252924,JPY,108.67
11/21/19,Japan,36.204824,138.252924,JPY,108.53
11/22/19,Japan,36.204824,138.252924,JPY,108.67
11/25/19,Japan,36.204824,138.252924,JPY,108.95
11/26/19,Japan,36.204824,138.252924,JPY,109.11
11/27/19,Japan,36.204824,138.252924,JPY,109.38
11/29/19,Japan,36.204824,138.252924,JPY,109.47
12/2/19,Japan,36.204824,138.252924,JPY,109.09
12/3/19,Japan,36.204824,138.252924,JPY,108.53
12/4/19,Japan,36.204824,138.252924,JPY,108.87
12/5/19,Japan,36.204824,138.252924,JPY,108.69
12/6/19,Japan,36.204824,138.252924,JPY,108.66
12/9/19,Japan,36.204824,138.252924,JPY,108.59
12/10/19,Japan,36.204824,138.252924,JPY,108.73
12/11/19,Japan,36.204824,138.252924,JPY,108.67
12/12/19,Japan,36.204824,138.252924,JPY,109.16
12/13/19,Japan,36.204824,138.252924,JPY,109.28
12/16/19,Japan,36.204824,138.252924,JPY,109.64
12/17/19,Japan,36.204824,138.252924,JPY,109.52
12/18/19,Japan,36.204824,138.252924,JPY,109.58
12/19/19,Japan,36.204824,138.252924,JPY,109.23
12/20/19,Japan,36.204824,138.252924,JPY,109.45
12/23/19,Japan,36.204824,138.252924,JPY,109.39
12/24/19,Japan,36.204824,138.252924,JPY,109.38
12/26/19,Japan,36.204824,138.252924,JPY,109.67
12/27/19,Japan,36.204824,138.252924,JPY,109.47
12/30/19,Japan,36.204824,138.252924,JPY,108.85
12/31/19,Japan,36.204824,138.252924,JPY,108.67
1/1/20,Japan,36.204824,138.252924,JPY,108.72
1/2/20,Japan,36.204824,138.252924,JPY,108.55
1/3/20,Japan,36.204824,138.252924,JPY,108.09
1/4/20,Japan,36.204824,138.252924,JPY,108.09
1/5/20,Japan,36.204824,138.252924,JPY,107.97
1/6/20,Japan,36.204824,138.252924,JPY,108.41
1/7/20,Japan,36.204824,138.252924,JPY,108.02
1/8/20,Japan,36.204824,138.252924,JPY,109.03
1/9/20,Japan,36.204824,138.252924,JPY,109.51
1/10/20,Japan,36.204824,138.252924,JPY,109.46
1/11/20,Japan,36.204824,138.252924,JPY,109.49
1/12/20,Japan,36.204824,138.252924,JPY,109.57
1/13/20,Japan,36.204824,138.252924,JPY,109.99
1/14/20,Japan,36.204824,138.252924,JPY,109.86
1/15/20,Japan,36.204824,138.252924,JPY,109.89
1/16/20,Japan,36.204824,138.252924,JPY,110.18
1/17/20,Japan,36.204824,138.252924,JPY,110.13
1/18/20,Japan,36.204824,138.252924,JPY,110.13
1/19/20,Japan,36.204824,138.252924,JPY,110.19
1/20/20,Japan,36.204824,138.252924,JPY,110.18
1/21/20,Japan,36.204824,138.252924,JPY,109.91
1/22/20,Japan,36.204824,138.252924,JPY,109.73
1/23/20,Japan,36.204824,138.252924,JPY,109.56
1/24/20,Japan,36.204824,138.252924,JPY,109.28
1/25/20,Japan,36.204824,138.252924,JPY,109.28
1/26/20,Japan,36.204824,138.252924,JPY,108.81
1/27/20,Japan,36.204824,138.252924,JPY,108.93
1/28/20,Japan,36.204824,138.252924,JPY,109.14
1/29/20,Japan,36.204824,138.252924,JPY,108.99
1/30/20,Japan,36.204824,138.252924,JPY,108.88
1/31/20,Japan,36.204824,138.252924,JPY,108.34
2/1/20,Japan,36.204824,138.252924,JPY,108.34
2/2/20,Japan,36.204824,138.252924,JPY,108.38
2/3/20,Japan,36.204824,138.252924,JPY,108.61
2/4/20,Japan,36.204824,138.252924,JPY,109.45
2/5/20,Japan,36.204824,138.252924,JPY,109.82
2/6/20,Japan,36.204824,138.252924,JPY,109.97
2/7/20,Japan,36.204824,138.252924,JPY,109.73
2/8/20,Japan,36.204824,138.252924,JPY,109.73
2/9/20,Japan,36.204824,138.252924,JPY,109.65
2/10/20,Japan,36.204824,138.252924,JPY,109.77
2/11/20,Japan,36.204824,138.252924,JPY,109.85
2/12/20,Japan,36.204824,138.252924,JPY,109.85
2/13/20,Japan,36.204824,138.252924,JPY,109.76
2/14/20,Japan,36.204824,138.252924,JPY,109.79
2/15/20,Japan,36.204824,138.252924,JPY,109.79
2/16/20,Japan,36.204824,138.252924,JPY,109.79
2/17/20,Japan,36.204824,138.252924,JPY,109.84
2/18/20,Japan,36.204824,138.252924,JPY,109.92
2/19/20,Japan,36.204824,138.252924,JPY,111.22
2/20/20,Japan,36.204824,138.252924,JPY,111.96
2/21/20,Japan,36.204824,138.252924,JPY,111.58
2/22/20,Japan,36.204824,138.252924,JPY,111.58
2/23/20,Japan,36.204824,138.252924,JPY,111.56
2/24/20,Japan,36.204824,138.252924,JPY,110.86
2/25/20,Japan,36.204824,138.252924,JPY,110.29
2/26/20,Japan,36.204824,138.252924,JPY,110.37
2/27/20,Japan,36.204824,138.252924,JPY,109.66
2/28/20,Japan,36.204824,138.252924,JPY,108.12
2/29/20,Japan,36.204824,138.252924,JPY,108.12
3/1/20,Japan,36.204824,138.252924,JPY,107.70
3/2/20,Japan,36.204824,138.252924,JPY,108.49
3/3/20,Japan,36.204824,138.252924,JPY,107.04
3/4/20,Japan,36.204824,138.252924,JPY,107.68
3/5/20,Japan,36.204824,138.252924,JPY,106.25
3/6/20,Japan,36.204824,138.252924,JPY,105.30
3/7/20,Japan,36.204824,138.252924,JPY,105.32
3/8/20,Japan,36.204824,138.252924,JPY,103.95
3/9/20,Japan,36.204824,138.252924,JPY,103.12
3/10/20,Japan,36.204824,138.252924,JPY,105.03
3/11/20,Japan,36.204824,138.252924,JPY,104.56
3/12/20,Japan,36.204824,138.252924,JPY,104.61
3/13/20,Japan,36.204824,138.252924,JPY,107.94
3/14/20,Japan,36.204824,138.252924,JPY,107.94
3/15/20,Japan,36.204824,138.252924,JPY,106.70
3/16/20,Japan,36.204824,138.252924,JPY,106.18
3/17/20,Japan,36.204824,138.252924,JPY,107.38
3/18/20,Japan,36.204824,138.252924,JPY,108.37
3/19/20,Japan,36.204824,138.252924,JPY,111.30
3/20/20,Japan,36.204824,138.252924,JPY,110.97
3/21/20,Japan,36.204824,138.252924,JPY,110.97
3/22/20,Japan,36.204824,138.252924,JPY,110.47
3/23/20,Japan,36.204824,138.252924,JPY,110.83
3/24/20,Japan,36.204824,138.252924,JPY,111.12
3/25/20,Japan,36.204824,138.252924,JPY,110.88
3/26/20,Japan,36.204824,138.252924,JPY,109.11
3/27/20,Japan,36.204824,138.252924,JPY,107.92
3/28/20,Japan,36.204824,138.252924,JPY,107.92
3/29/20,Japan,36.204824,138.252924,JPY,107.42
3/30/20,Japan,36.204824,138.252924,JPY,108.04
3/31/20,Japan,36.204824,138.252924,JPY,107.51
4/1/20,Japan,36.204824,138.252924,JPY,107.26
4/2/20,Japan,36.204824,138.252924,JPY,108.00
4/3/20,Japan,36.204824,138.252924,JPY,108.43
4/4/20,Japan,36.204824,138.252924,JPY,108.43
4/5/20,Japan,36.204824,138.252924,JPY,108.70
4/6/20,Japan,36.204824,138.252924,JPY,109.12
4/7/20,Japan,36.204824,138.252924,JPY,108.66
4/8/20,Japan,36.204824,138.252924,JPY,108.92
4/9/20,Japan,36.204824,138.252924,JPY,108.57
4/10/20,Japan,36.204824,138.252924,JPY,108.36
4/11/20,Japan,36.204824,138.252924,JPY,108.36
4/12/20,Japan,36.204824,138.252924,JPY,108.34
4/13/20,Japan,36.204824,138.252924,JPY,107.62
4/14/20,Japan,36.204824,138.252924,JPY,107.11
4/15/20,Japan,36.204824,138.252924,JPY,107.61
4/16/20,Japan,36.204824,138.252924,JPY,107.95
4/17/20,Japan,36.204824,138.252924,JPY,107.58
4/18/20,Japan,36.204824,138.252924,JPY,107.57
4/19/20,Japan,36.204824,138.252924,JPY,107.68
4/20/20,Japan,36.204824,138.252924,JPY,107.67
4/21/20,Japan,36.204824,138.252924,JPY,107.73
4/22/20,Japan,36.204824,138.252924,JPY,107.82
4/23/20,Japan,36.204824,138.252924,JPY,107.67
4/24/20,Japan,36.204824,138.252924,JPY,107.47
4/25/20,Japan,36.204824,138.252924,JPY,107.47
4/26/20,Japan,36.204824,138.252924,JPY,107.47
11/1/19,Malaysia,4.210484,101.975766,MYR,4.16
11/4/19,Malaysia,4.210484,101.975766,MYR,4.15
11/5/19,Malaysia,4.210484,101.975766,MYR,4.13
11/6/19,Malaysia,4.210484,101.975766,MYR,4.14
11/7/19,Malaysia,4.210484,101.975766,MYR,4.12
11/8/19,Malaysia,4.210484,101.975766,MYR,4.13
11/12/19,Malaysia,4.210484,101.975766,MYR,4.14
11/13/19,Malaysia,4.210484,101.975766,MYR,4.15
11/14/19,Malaysia,4.210484,101.975766,MYR,4.16
11/15/19,Malaysia,4.210484,101.975766,MYR,4.15
11/18/19,Malaysia,4.210484,101.975766,MYR,4.15
11/19/19,Malaysia,4.210484,101.975766,MYR,4.16
11/20/19,Malaysia,4.210484,101.975766,MYR,4.16
11/21/19,Malaysia,4.210484,101.975766,MYR,4.17
11/22/19,Malaysia,4.210484,101.975766,MYR,4.17
11/25/19,Malaysia,4.210484,101.975766,MYR,4.18
11/26/19,Malaysia,4.210484,101.975766,MYR,4.18
11/27/19,Malaysia,4.210484,101.975766,MYR,4.17
11/29/19,Malaysia,4.210484,101.975766,MYR,4.18
12/2/19,Malaysia,4.210484,101.975766,MYR,4.18
12/3/19,Malaysia,4.210484,101.975766,MYR,4.17
12/4/19,Malaysia,4.210484,101.975766,MYR,4.18
12/5/19,Malaysia,4.210484,101.975766,MYR,4.17
12/6/19,Malaysia,4.210484,101.975766,MYR,4.16
12/9/19,Malaysia,4.210484,101.975766,MYR,4.16
12/10/19,Malaysia,4.210484,101.975766,MYR,4.16
12/11/19,Malaysia,4.210484,101.975766,MYR,4.16
12/12/19,Malaysia,4.210484,101.975766,MYR,4.16
12/13/19,Malaysia,4.210484,101.975766,MYR,4.14
12/16/19,Malaysia,4.210484,101.975766,MYR,4.14
12/17/19,Malaysia,4.210484,101.975766,MYR,4.14
12/18/19,Malaysia,4.210484,101.975766,MYR,4.14
12/19/19,Malaysia,4.210484,101.975766,MYR,4.14
12/20/19,Malaysia,4.210484,101.975766,MYR,4.14
12/23/19,Malaysia,4.210484,101.975766,MYR,4.14
12/24/19,Malaysia,4.210484,101.975766,MYR,4.14
12/26/19,Malaysia,4.210484,101.975766,MYR,4.13
12/27/19,Malaysia,4.210484,101.975766,MYR,4.13
12/30/19,Malaysia,4.210484,101.975766,MYR,4.11
12/31/19,Malaysia,4.210484,101.975766,MYR,4.09
1/1/20,Malaysia,4.210484,101.975766,MYR,4.09
1/2/20,Malaysia,4.210484,101.975766,MYR,4.09
1/3/20,Malaysia,4.210484,101.975766,MYR,4.10
1/4/20,Malaysia,4.210484,101.975766,MYR,4.10
1/5/20,Malaysia,4.210484,101.975766,MYR,4.10
1/6/20,Malaysia,4.210484,101.975766,MYR,4.10
1/7/20,Malaysia,4.210484,101.975766,MYR,4.09
1/8/20,Malaysia,4.210484,101.975766,MYR,4.10
1/9/20,Malaysia,4.210484,101.975766,MYR,4.09
1/10/20,Malaysia,4.210484,101.975766,MYR,4.08
1/11/20,Malaysia,4.210484,101.975766,MYR,4.08
1/12/20,Malaysia,4.210484,101.975766,MYR,4.08
1/13/20,Malaysia,4.210484,101.975766,MYR,4.06
1/14/20,Malaysia,4.210484,101.975766,MYR,4.07
1/15/20,Malaysia,4.210484,101.975766,MYR,4.07
1/16/20,Malaysia,4.210484,101.975766,MYR,4.06
1/17/20,Malaysia,4.210484,101.975766,MYR,4.06
1/18/20,Malaysia,4.210484,101.975766,MYR,4.06
1/19/20,Malaysia,4.210484,101.975766,MYR,4.06
1/20/20,Malaysia,4.210484,101.975766,MYR,4.06
1/21/20,Malaysia,4.210484,101.975766,MYR,4.07
1/22/20,Malaysia,4.210484,101.975766,MYR,4.07
1/23/20,Malaysia,4.210484,101.975766,MYR,4.07
1/24/20,Malaysia,4.210484,101.975766,MYR,4.07
1/25/20,Malaysia,4.210484,101.975766,MYR,4.07
1/26/20,Malaysia,4.210484,101.975766,MYR,4.07
1/27/20,Malaysia,4.210484,101.975766,MYR,4.07
1/28/20,Malaysia,4.210484,101.975766,MYR,4.09
1/29/20,Malaysia,4.210484,101.975766,MYR,4.08
1/30/20,Malaysia,4.210484,101.975766,MYR,4.09
1/31/20,Malaysia,4.210484,101.975766,MYR,4.10
2/1/20,Malaysia,4.210484,101.975766,MYR,4.10
2/2/20,Malaysia,4.210484,101.975766,MYR,4.10
2/3/20,Malaysia,4.210484,101.975766,MYR,4.12
2/4/20,Malaysia,4.210484,101.975766,MYR,4.11
2/5/20,Malaysia,4.210484,101.975766,MYR,4.12
2/6/20,Malaysia,4.210484,101.975766,MYR,4.12
2/7/20,Malaysia,4.210484,101.975766,MYR,4.14
2/8/20,Malaysia,4.210484,101.975766,MYR,4.14
2/9/20,Malaysia,4.210484,101.975766,MYR,4.14
2/10/20,Malaysia,4.210484,101.975766,MYR,4.15
2/11/20,Malaysia,4.210484,101.975766,MYR,4.13
2/12/20,Malaysia,4.210484,101.975766,MYR,4.14
2/13/20,Malaysia,4.210484,101.975766,MYR,4.14
2/14/20,Malaysia,4.210484,101.975766,MYR,4.14
2/15/20,Malaysia,4.210484,101.975766,MYR,4.14
2/16/20,Malaysia,4.210484,101.975766,MYR,4.14
2/17/20,Malaysia,4.210484,101.975766,MYR,4.14
2/18/20,Malaysia,4.210484,101.975766,MYR,4.15
2/19/20,Malaysia,4.210484,101.975766,MYR,4.16
2/20/20,Malaysia,4.210484,101.975766,MYR,4.18
2/21/20,Malaysia,4.210484,101.975766,MYR,4.19
2/22/20,Malaysia,4.210484,101.975766,MYR,4.19
2/23/20,Malaysia,4.210484,101.975766,MYR,4.19
2/24/20,Malaysia,4.210484,101.975766,MYR,4.23
2/25/20,Malaysia,4.210484,101.975766,MYR,4.23
2/26/20,Malaysia,4.210484,101.975766,MYR,4.23
2/27/20,Malaysia,4.210484,101.975766,MYR,4.21
2/28/20,Malaysia,4.210484,101.975766,MYR,4.21
2/29/20,Malaysia,4.210484,101.975766,MYR,4.21
3/1/20,Malaysia,4.210484,101.975766,MYR,4.21
3/2/20,Malaysia,4.210484,101.975766,MYR,4.20
3/3/20,Malaysia,4.210484,101.975766,MYR,4.21
3/4/20,Malaysia,4.210484,101.975766,MYR,4.18
3/5/20,Malaysia,4.210484,101.975766,MYR,4.16
3/6/20,Malaysia,4.210484,101.975766,MYR,4.17
3/7/20,Malaysia,4.210484,101.975766,MYR,4.17
3/8/20,Malaysia,4.210484,101.975766,MYR,4.17
3/9/20,Malaysia,4.210484,101.975766,MYR,4.22
3/10/20,Malaysia,4.210484,101.975766,MYR,4.23
3/11/20,Malaysia,4.210484,101.975766,MYR,4.25
3/12/20,Malaysia,4.210484,101.975766,MYR,4.27
3/13/20,Malaysia,4.210484,101.975766,MYR,4.28
3/14/20,Malaysia,4.210484,101.975766,MYR,4.28
3/15/20,Malaysia,4.210484,101.975766,MYR,4.28
3/16/20,Malaysia,4.210484,101.975766,MYR,4.31
3/17/20,Malaysia,4.210484,101.975766,MYR,4.35
3/18/20,Malaysia,4.210484,101.975766,MYR,4.37
3/19/20,Malaysia,4.210484,101.975766,MYR,4.42
3/20/20,Malaysia,4.210484,101.975766,MYR,4.39
3/21/20,Malaysia,4.210484,101.975766,MYR,4.39
3/22/20,Malaysia,4.210484,101.975766,MYR,4.39
3/23/20,Malaysia,4.210484,101.975766,MYR,4.44
3/24/20,Malaysia,4.210484,101.975766,MYR,4.43
3/25/20,Malaysia,4.210484,101.975766,MYR,4.39
3/26/20,Malaysia,4.210484,101.975766,MYR,4.36
3/27/20,Malaysia,4.210484,101.975766,MYR,4.33
3/28/20,Malaysia,4.210484,101.975766,MYR,4.33
3/29/20,Malaysia,4.210484,101.975766,MYR,4.32
3/30/20,Malaysia,4.210484,101.975766,MYR,4.33
3/31/20,Malaysia,4.210484,101.975766,MYR,4.31
4/1/20,Malaysia,4.210484,101.975766,MYR,4.36
4/2/20,Malaysia,4.210484,101.975766,MYR,4.36
4/3/20,Malaysia,4.210484,101.975766,MYR,4.36
4/4/20,Malaysia,4.210484,101.975766,MYR,4.36
4/5/20,Malaysia,4.210484,101.975766,MYR,4.36
4/6/20,Malaysia,4.210484,101.975766,MYR,4.36
4/7/20,Malaysia,4.210484,101.975766,MYR,4.34
4/8/20,Malaysia,4.210484,101.975766,MYR,4.34
4/9/20,Malaysia,4.210484,101.975766,MYR,4.32
4/10/20,Malaysia,4.210484,101.975766,MYR,4.31
4/11/20,Malaysia,4.210484,101.975766,MYR,4.31
4/12/20,Malaysia,4.210484,101.975766,MYR,4.31
4/13/20,Malaysia,4.210484,101.975766,MYR,4.33
4/14/20,Malaysia,4.210484,101.975766,MYR,4.33
4/15/20,Malaysia,4.210484,101.975766,MYR,4.34
4/16/20,Malaysia,4.210484,101.975766,MYR,4.37
4/17/20,Malaysia,4.210484,101.975766,MYR,4.37
4/18/20,Malaysia,4.210484,101.975766,MYR,4.37
4/19/20,Malaysia,4.210484,101.975766,MYR,4.37
4/20/20,Malaysia,4.210484,101.975766,MYR,4.37
4/21/20,Malaysia,4.210484,101.975766,MYR,4.40
4/22/20,Malaysia,4.210484,101.975766,MYR,4.37
4/23/20,Malaysia,4.210484,101.975766,MYR,4.36
4/24/20,Malaysia,4.210484,101.975766,MYR,4.36
4/25/20,Malaysia,4.210484,101.975766,MYR,4.36
4/26/20,Malaysia,4.210484,101.975766,MYR,4.36
11/1/19,Norway,60.472024,8.468946,NOK,9.09
11/4/19,Norway,60.472024,8.468946,NOK,9.12
11/5/19,Norway,60.472024,8.468946,NOK,9.19
11/6/19,Norway,60.472024,8.468946,NOK,9.17
11/7/19,Norway,60.472024,8.468946,NOK,9.13
11/8/19,Norway,60.472024,8.468946,NOK,9.15
11/12/19,Norway,60.472024,8.468946,NOK,9.14
11/13/19,Norway,60.472024,8.468946,NOK,9.19
11/14/19,Norway,60.472024,8.468946,NOK,9.18
11/15/19,Norway,60.472024,8.468946,NOK,9.09
11/18/19,Norway,60.472024,8.468946,NOK,9.10
11/19/19,Norway,60.472024,8.468946,NOK,9.13
11/20/19,Norway,60.472024,8.468946,NOK,9.14
11/21/19,Norway,60.472024,8.468946,NOK,9.13
11/22/19,Norway,60.472024,8.468946,NOK,9.16
11/25/19,Norway,60.472024,8.468946,NOK,9.19
11/26/19,Norway,60.472024,8.468946,NOK,9.17
11/27/19,Norway,60.472024,8.468946,NOK,9.17
11/29/19,Norway,60.472024,8.468946,NOK,9.22
12/2/19,Norway,60.472024,8.468946,NOK,9.16
